XFTU	SFTU	SFRC	SFNC	SFRN
Cand2	Arl4d	Aldh4a1		
Anpep	Rpl36a	Rtn4rl1		
Nkiras1	Trnp1	1700106N22Rik		
Elovl2	Snap25	Cyb5b		
Rab3gap1	Cdkl3	Grhl3		
Tubb4	9330129D05Rik	Lyplal1		
Hs3st4	Adamtsl2	Tnni1		
Cdc26	Ankrd22	Agrp		
Bod1	Grin2b	Rbm28		
Zcchc2	Rheb	Pdia6		
Zfp687	Sp3	Myl3		
2410091C18Rik		Sun3		
Fut10		Eif4a2		
Pcdha11	Nos2	Wtap		
Nup205	Srebf2	Ssna1		
Mgst3	Nlrp1a	Acvr1c		
H2-Q1	Fam117b	Fus		
Spns1	Chid1			
Trp63	Cgref1	Nfix		
Stat5a	Srpx	Esx1		
Srrd				
Casp9	Ptpn21	Rnd1		
Fancl	Gm14431	AI854703		
Nrip1	Maob	Ablim1		
	P2ry2	Sumf1		
Slc25a30	Ube2v1	Nrm		
Sfxn1	Fgd3	Tpsg1		
Slc25a20	Tnfrsf11b	Fbxl14		
Afap1l2	Cnot7	Fam89a		
Slc35a3	Zfp935	2810410L24Rik		
Cbs	Srl	Prrx1		
Ikbkap	Nlrp4g	Gabarapl1		
Hsp90ab1	Sept4			
Akt1s1	E2f5	Ncapg2		
Tmem180	Svop	Rasl10a		
Carhsp1	Gart	Skiv2l2		
Scn1b				
Scap	Hmgb2	Gm5617		
Prdx6	Glg1	Taf10		
Ndufs8	Abcg2	Bbs12		
Tgfb3	Eif4e3	Fam131a		
Rpl5	Tnfrsf23	Tor1a		
Cdc42se1	Atp1b1	Pik3cg		
Aif1	Prkab2	Gm16379		
Smad1	Mms19	Dok6		
Gm885	Arhgap42	Sspn		
Eif1	Pms1	Dlgap5		
Rgl1	Kat2b	Idh3g		
Rpl36al	Gigyf2	Capns1		
Mat2b	Rsad1	Amd2		
Zfp455	Tmtc2	Rcor2		
Rnmt	Slc1a4	Tdp1		
Pxk	Kcnk10	Nudcd1		
Ccdc37	Chst2	Mocs3		
Psma4	Zfp764	6720456B07Rik		
	Insm1	Csrp2bp		
Rae1	Fos	Phc1		
Pde4a	Pgm3	Zfp120		
Atp13a1	Rnf130	Katnal1		
Npr3	Serhl	Ctdspl		
Sla2	Ptp4a1	Fam53b		
Mfhas1	Aaas	Zfp128		
4930453N24Rik	Mtx1	Ralbp1		
4933439C10Rik	Iqcb1	Glg1		
Me1	Pcdh15	Mcrs1		
Supt3h	Rbp1	Rps16		
Chst5	Dnajc13	Mrpl45		
	Atp5k	Ppp1r2		
Cdt1	Kcnq1	Mtmr6		
Sucla2	Mrps5	2900011O08Rik		
Nr1i3	Lrp11	Eif5a2		
	Gata6	Gabra1		
Sec11a	Wdr26	Chrna1		
Dync1li2	1700025E21Rik	Wipf1		
	Mtch2	Gss		
Me3	Arhgap12	Slc45a1		
Cul1	Wnt5b	Hspe1		
Sag	Ccin	Sdha		
Pigq	4632428N05Rik	Tcf25		
	Psmc3	Fbxo42		
Sco1	Gtf2h1	Serpina1f		
		Wdr44		
Rassf4	E330016A19Rik	Rtn4ip1		
Vps37a	Cdc23			
Rnd1	Serping1			
Pgp	Atp6v0d1	A430078G23Rik		
	Efemp2	Stk4		
Ass1		Ttr		
Mrps26	Chst12	Gm5868		
Dtx2	Ndufc1	1700061I17Rik		
Npffr1	AW011738	Klhl29		
Pskh1	Grhl3	Cd109		
Cdk5rap3	Tshz2	Gsk3b		
Pttg1	1700021K19Rik	Hc		
Tubb3	H2-Ob	6720489N17Rik		
Pik3cb	Minpp1	Ube2z		
Akr1c18	Ap1g2	Ddx43		
Atp6v1b2	Stat6	Cpxm2		
Cerk	Usp22	Ndufa6		
Hgs	Pcbp3	Recql5		
Prrc2a	Rabl2	Copb2		
	Glrx3	Ticam1		
Sec61a1	Alkbh6	Acbd4		
Ercc2	Cox6a2	Drg2		
Tas2r113	Gm5699	Rasgrp4		
Gm9767	Pbrm1	Rbp7		
Actr8	2610528E23Rik	Farsa		
Ptp4a1	Ska1	Ifnb1		
Zfp119b	Ppp1r3c	Zfp251		
Abcd4	Hspa4			
Ppip5k2	Bst2	Eif4e3		
Jmjd8	Neo1	Srebf2		
Dlg4	Mrpl28	Bin1		
Kcnip1	Otub1	Plcb4		
Vipr1	Slc12a7	Cdca3		
1110002N22Rik	Gm8994	Extl2		
	Mterf	Kcnd2		
Akap8l	Ep300	Gm5321		
Fbxo9	Ict1	Nfx1		
1700010I14Rik	Slc6a6	Nck2		
Dnm2	Sugp2	Spdya		
Lingo4	Hp	Kdm5a		
Wt1	Sfmbt2	Nsmce2		
	Etv1			
Traf4	Tmeff1	Prpf3		
Tmem216	Alk	Acp6		
Aarsd1	Nop58	Pgm3		
Dapp1	Mtap1b	Zbtb33		
Parva	Nppc	Sirpa		
Cd2bp2	Bcl7c	Smarce1		
Mesp2	1500035N22Rik	Eml4		
P4ha1	Zfp617	Hexim2		
Zfyve21	Atp6v1g1	Hcls1		
Mobkl3	Creg2			
Ada	Zbtb10	Xdh		
Tmem91	Cry1	Tmem50b		
Coq9	Alkbh7	Bai2		
Ppp2cb		Phyh		
Psmd4	Ptprj	Fgd3		
Cdc42bpg	Hif1a	2610305D13Rik		
Crabp2	Cbara1	Trp63		
Ngfrap1	Farsb	Tsc1		
4930415F15Rik	Zbtb48			
Flii	Hint2	H2-Oa		
Leprel4	Pms2	Ubl5		
Lmf1	Amotl2			
Cpt1b	Snip1			
	Pln	Pfdn4		
Dazl	1500015O10Rik	Map3k8		
Memo1	E2f4	Prkx		
Sik1	Arfgap2	Slc35e2		
Glud1	Lrtm2			
Chrm1	2900092E17Rik	Wipi2		
Cox4i1	Smc1a	Col7a1		
Ncoa6	Kdm5a	Psmd5		
Bmper	Dhps	2310004I24Rik		
Pef1	Acbd4	Ift81		
Mzt1	Uckl1	Srp9		
Gtf2a1	Aak1	Crnkl1		
Nenf	Dr1	Mtch2		
BC003266	Lgals1	Tmem87a		
Cenpw	Ddx52	Aip		
Gne	Arl6ip6	Nppc		
Ndufaf3	Daam1	Ints1		
Pdf	Rarb	Ccdc111		
Nasp	Flcn	Tjp2		
Zic3	Cldnd1	Mro		
Bmi1	Zrsr2	Podxl2		
Ube2e3	Tspyl4	Cep57l1		
Fcho1	Ssx2ip	Rexo2		
Tmprss4	Ncaph	Ube2v1		
Mta2	Mmp14	Ifi202b		
Chrm4	Igf2as	2010110P09Rik		
Slc25a34	Sphkap	Tacr1		
Fem1a	Rnf138	Ins2		
Zfp445	Msx2	Fam63a		
Zbtb33	Nfix			
Chia	Cntrob	Zkscan14		
Cnih4	Gm8709	Cd1d1		
Atg16l2		Cyth4		
A830007P12Rik	Galnt2			
Cxcl12	9030624J02Rik	Rbmx		
Fuca2	Ip6k1	Cntn6		
Ifi44	Clec11a	BC013712		
Bax		Chsy1		
Mbd2	Hook2	Gltp		
	Nle1	Alkbh6		
Arhgef3		Fech		
Ddc	Zfp119b	Usp22		
Sec23a	Cyp2j6	Pds5a		
Skint7	Slc22a13	Cox6a1		
9030617O03Rik	Fam160b1	Dzip1l		
Zfp229	Clk1	Atp2b1		
	CYTB	Tmc7		
Ttpal	Cacna2d3	4833418N02Rik		
Rrp9	Caprin2			
Taf11	Spice1	Gm5239		
Slc37a3	Gch1	Rbbp5		
Atrn	Hsd17b2	Inpp5k		
Kif1a	Hps3			
Orc5	Ndrg4	Mtmr11		
Chd9	Zfp251	Snap29		
Mgst2	Entpd4	Ptp4a2		
Ptpdc1	Ranbp2	Lmbr1		
Wdr61	Cand1	Scyl1		
Crtc1	Lrrtm2	Fxyd5		
AB124611	Rspry1	C030046E11Rik		
Hist2h2be	Itga6			
Dnajc13	Sh2d3c	Col4a1		
Leng9	Gsr	Acmsd		
Tmem179	Actn2	Rps2		
Foxo3	Ttll9	Prrg1		
Sdad1	Mtor	Tbc1d9		
Tmem37	Calm3	Ptpn1		
Pcdha12	Kif26b	Ppp2r1a		
		Mll2		
Slc11a2	Farsa	Snip1		
	Tpra1	Fyco1		
Utp6	Slc25a34	Tjap1		
	Cdc37	Fxyd6		
Prdx5	Cox15	Hspe1		
Mlc1	Grb2	2610528E23Rik		
Krr1	Ostc	Haghl		
	Dnajc11	Tial1		
Cxadr	Ntsr1	Slc5a3		
	l7Rn6	1700021K19Rik		
Cox7a2	Rnf121	Aaas		
Senp3	Lrrc58			
Dgat1	Ccdc59	Golga1		
Thrap3	Coasy	Npy5r		
Mbtd1	Il1f5	Mrps26		
Iqsec3		Atp6v1g2		
Pigf	Dock3	Lrrc58		
Ctsd	Usp36	Atp6v1g1		
Slit2	Grcc10	Aqp2		
2510039O18Rik	Rc3h1	A2m		
Trim25	Gstz1			
Arl2bp	Morf4l2	Hp		
Vcl	Katnal1	Jmy		
Pex16	Tex261	Ecm1		
Mtrf1	2310057J16Rik	Prpf38b		
A2ld1	Wdr89	Ndufb4		
Traf6	Tgm3	Sytl1		
Aaas	Lrrc33	Atpif1		
3110062M04Rik	Tial1	Slc38a1		
Ate1		F5		
Chaf1b	Aamp	Pno1		
1700106N22Rik	Ncapg2	Rnf217		
Heatr5b	Ndufa3	St3gal4		
Svop	Wdr13	Ttc14		
Ykt6	Depdc7	AI316807		
Ier3ip1	Sirt7	Timp3		
Cth	Serpina3f	Casp1		
Ndufa3	Grlf1	Tulp4		
Sema3e	Trem1	Tmem192		
Nudt1	Dbnl	Disp1		
S100b	Aup1	Junb		
Actl6a	Il15ra	Gal3st3		
Plcg1	9430015G10Rik	Trnp1		
Rps6kb1	AI836003	Dpm1		
Rnf170	Disc1	Gm5921		
Samm50	Cpsf7	Zfp644		
Crhbp	Phc1	Zwilch		
Ranbp3	Pi4k2a	Barx2		
2610305D13Rik	Sub1	Clk1		
Zfp944	Scin	Trim16		
Hdgfrp3	Rassf5	Nfatc3		
Mmgt2	Urod	Ankfy1		
Armcx3	Depdc1b	Rfxank		
Tubgcp6	Pabpc1	2810453I06Rik		
Atpif1	Tmem199	D430042O09Rik		
Cdk18	Pgrmc2	Elovl5		
Mov10		Ano10		
Sncb	Chchd3	Mterf		
Aatk	Sgsh	Atp13a3		
Cfc1	Serpinf1	Mc3r		
Hcn2	Ikbke	Pdgfc		
Cacna1s	Wfdc1	Ep300		
Ptcd1	Kdr	Dnajc13		
Igfbp5	Coil	Ndufb10		
Nme6	Mesp2	Klhl23		
Elmod2	Meox1	Tmem20		
Zfp758	Mgat5	Maea		
Slc29a2		Eif2a		
Ddx50		Eif3h		
Kifc2	Nfat5	Crispld2		
Sh3glb2	Ywhag	Rnf11		
Sh2b2	Als2	Lin28b		
Rpap2	Gabrg2	Tapbpl		
Mfap1a	Iqgap2	Plod1		
Cars	Casp7	Rbm12		
Ran	Zdhhc4	Mgat5		
Ccnd1	Il7r	Etohd2		
Lrp11	Insig1	Epgn		
Arl6	Cnr1	Ict1		
Pls3	2900073G15Rik	Pex16		
Dip2a	Nars	Xrcc1		
Gucy1b2	1300010F03Rik	Svop		
Ptdss1	Map4k1	Sirt7		
	Lifr	Cpped1		
Exosc7	Nrm			
Id4	Kin	Acacb		
	Pltp	Spint2		
Pex5l		Sugp2		
Tial1	Maea	Mcl1		
Slc27a1	Psmb10	Klhdc10		
ND1	Zbtb33	8430429K09Rik		
Slx4	Tbpl1	Fosl2		
Insr	Bcas2	Cux1		
Dsn1	Nr5a1	Kdr		
Ndrg4	Wtip	Rad51l3		
Impg1	Gal3st3			
Hmgb2				
Ank1	Npc2	4932425I24Rik		
Ppih	Prkcq	Gm1673		
Mudeng	Tmc7	Hoxb4		
Anp32e	Eif5a2	Sub1		
Socs3	Adcy10	P2ry2		
Cpsf2	Usp42	Brd8		
Ocel1	Snrnp48	Dnm3		
Dynll1	Scube3	Bckdk		
Igsf11	Disp1	Scin		
Hif1a	1700128F08Rik	Arhgef15		
Gm5321	Usp10	Adcy6		
Fbxw9	Triobp	Epha5		
	Ppp1r1a			
Stau1	Cep57l1	Kdsr		
Mmp7	Ppard	Homer3		
Ercc3	Ss18l1	Ttyh1		
Hcrtr1	4930453N24Rik	Hdgfrp3		
Zfp414	1700025K23Rik	Atf7ip		
Txndc5	Ap1m1	Plscr3		
Cutc		Clps		
Vipar	Thoc1	Nme4		
Tm7sf3	Hpcal4	Klk1b27		
Sugp2	Chka	Arrdc4		
Fbxl21	Atp6v1f	Slpi		
B3galtl	Zfp167	AI836003		
Scarb2	Dusp26	Hspd1		
Lrrc8a	Tmed4	Rpl21-ps4		
Cd2ap	Fkbp1b	Dgat1		
Gmeb1		Hist1h4m		
Rtn4ip1	Dpm1	AB041803		
Tmsb15l	Cox6b1	Zfp187		
Maged1	Kctd11	Vim		
Nog	Nfx1	Fam117b		
E130116L18Rik	Hectd3	Atf4		
Nr1h2	Fxyd2	Golph3		
Lrfn3	Fam175a	Spn		
Usp34	Cyp26b1	Pdcd1		
Dagla	Rtp1	March4		
Ddx47	Sf3a3	Twistnb		
Htr2c	Mrap2	Hmbox1		
Plod3	Dnaic2			
Ube2s	Hist1h4m	Etfa		
Avpi1	Mapkapk2	2310057J16Rik		
Gal3st3	Dnaja4	Bst2		
D4Wsu53e	6430531B16Rik	Trappc5		
Cdca8	Aif1	Tmem38b		
Ppox	Taf9	Apoa1bp		
Poli	G2e3	Orc6		
Arhgef10	Bin1	Ddx59		
Tbccd1	2610018G03Rik	Pgrmc2		
Hnrnph2	Dph1	Kifc2		
Cdkn1b	Shprh	Cldn3		
Zfp830	Prrc2b	Triobp		
Neil1	Ppp2r5b	4930404N11Rik		
Slc38a3	Vps11			
Slc16a7		Cga		
Lpin3	Gm5670	Ap1g2		
Cul4a	Mrps18b	Zbtb22		
Etv1	Psma3	Tmem194		
Slc22a6	Tmem120b	4933434E20Rik		
Fpgs	Amigo3	Etnk1		
Cdc34	Dnajb11	Ghrl		
C330005M16Rik	Rsf1	Gpr39		
Anapc11	Mfap5	Arpc1a		
Acot5		4930453N24Rik		
Lage3	Lig1			
Cog1	Tmprss3	Pars2		
Slc7a8	Rpa3	Tll1		
Dtnbp1	Gm10778	Xirp1		
1810009A15Rik	Pvrl4	Ces1d		
Fgf23	Lama4	Atrx		
Fmnl2	Abtb1	Arl6ip6		
Nme3	Ufc1	Npepl1		
Mrpl47	Eaf2	Ppp1r3b		
Lrp6	Lin28b	Cyp2c66		
Ikbip	Zmynd19	Cdc37l1		
Sytl5	Dusp18	Gm2a		
F2rl2	Arl8b	Ddx52		
Stac3	Agpat2			
Gtpbp10	2900010J23Rik	Pdk3		
Adap1	Ttc19	G6pc		
Slc31a2	Hist4h4	6430531B16Rik		
Ngf	Gpr172b	Dynll1		
Lsm1	Gck	Man2a1		
Armc9	Adal	Mmd		
Akr1c14	Usp17l5	Mre11a		
Csgalnact2	Ctla2a	Med8		
Pde4c	Gxylt1	Fhod1		
Pdxp	Pla2g3	Gtf2h4		
Cdc25a	Mtm1			
ND5	Usp1	0610007L01Rik		
Zfp518a	Gcgr	Nek11		
Klf11	Actg2	Galnt2		
Kdelr2	Ppox	Slc39a2		
Pdss2	Taok1	Olfr487		
Pddc1	G6pdx	Prss52		
Lcmt1	1110051M20Rik	Lpar6		
Ubl5	Nid1	Tmem68		
Tbc1d10a	Lrp2	2310003F16Rik		
Msx1	Ube2d1	Sod1		
Gm88	Pnpla6			
Cspg5	Arfgef1	Dus2l		
BC023814	Ybx2	Sdcbp2		
Apitd1	Arnt	Tbcd		
Flcn		Ncln		
Zfp827	Zfp827	Zfp629		
Spata3	Nsmaf	Tubb2c		
Slc30a1	Hspb11	Tmprss3		
Wrb	Rgag4	Sphkap		
Ccdc9	Memo1	Atf7		
Alkbh4	Aplp1	Gm10729		
Tmem141	Aff4	Ptpn21		
Katna1	Vcp	Rgn		
Dhx9	Adamtsl5	G6pdx		
	Exosc8	Hpgd		
H2-Eb1		Oscar		
Yipf4	Jmy	Cbl		
Rbm12				
Orc6	Med14			
Uxs1	Oscar	Mrap2		
Oxsm	Gatad1	Grb2		
Yy2	Glyr1	Tbc1d17		
Krtap4-8	Dnm3	Snx10		
Rilpl1	Gpr56	Trem1		
Grhpr	Ube2v1	Wfdc3		
Csf1	Aptx	Aak1		
Lig3	Drd1a	Slc29a2		
Klhl7	Setd1a	Pyy		
Ifitm3	Alg5	Gpank1		
Kif3b				
1500009C09Rik	Arhgef40	Slc22a13		
Arhgap8	Ndufaf4	Qk		
Mtap1s	Socs7	Klc3		
Egln2	Zmat5	Entpd4		
Micall2	Tax1bp1	Mobp		
Arrdc4	Jag2	6430548M08Rik		
Rtkn	2610002J02Rik	Acbd6		
Camsap1	Gramd2	Ppargc1b		
Wtip	Trp53			
Pi4kb	Fbxo9			
	Dtnbp1			
Havcr2	Agphd1			
Armc10	Uvrag			
Mta3	Zfp866			
Prosc	Mobkl2a			
Sema4f	Sun3			
5730403B10Rik	1700001C19Rik			
Pfkfb2	Denr			
Cxcr6	Tacr1			
Add1	Msl2			
Eef1a2	Nipbl			
Taok1	Ins2			
2210011C24Rik	Smurf2			
Nme5	Cpz			
Ubqln2	Mki67			
Ccdc88c	Tekt4			
D330045A20Rik	Herpud2			
Tec	Btbd3			
Arl2	Pitx3			
Echdc1	Rcor2			
Gmppa	Atp6v1g2			
Dpm1	Vmn1r71			
Wdr75	Bcas1			
March4	Fastk			
Ptgds	Fxyd6			
Rxra	Cyba			
Chi3l1	Atp6v0e2			
Ctps				
Fhl1	Cd109			
Lyz1	Sharpin			
Rrp1b	Rad21			
Syf2	Rab11fip2			
Ube2l3	Mapk13			
Slc9a3r1	Dlx6os1			
Adamtsl5	Zc4h2			
Hcrt	Gal3st4			
Phf13	Igsf10			
Mtch1	Rbbp6			
Dnajc10	Parn			
Rab11b	Cox5b			
Net1	Glra3			
Usp24				
Lrrc10	Xrn1			
Nagpa				
Pabpc1l	Bcam			
Plekha2	Cd5			
Rnf34	Acp6			
Col5a1	Wls			
Uqcr11	Psmb2			
	Vash1			
Prkrir	Tbl1xr1			
Neo1	Mobp			
Slpi	Bcl11a			
Tmem199	Kcnk13			
Sdf4	Ccna2			
Taf3	Ap4e1			
Mat2a	Mmgt1			
Dpf2	Eif4a2			
Eif3k	Mrpl24			
Osbpl11	Smg7			
Tfip11	Catsper2			
Khdrbs1	Ada			
Ripk3	AI314180			
Rwdd1	Prpf31			
Fam69c	Rpl34			
Mdn1	Bag5			
Ddx42	Morc4			
Mlst8	Slc15a3			
Ssna1	Ankrd29			
Crocc	Tmem168			
Asah2	Sall1			
Csrnp2	Gm5464			
	Evpl			
Opa3				
Erbb4	Ctps			
Angptl4	Iscu			
Abcf3	Wdr12			
Riiad1	Gars			
Zw10	Irak1			
Fbn2	Shoc2			
BC147527	Diablo			
Chgb	Ppp2r2d			
N4bp2l1	Tmem63b			
Herpud1	Cpt1a			
Gm16223	Il20ra			
Hnrnpm	Cd2ap			
Phb	Zfp54			
Chst15	Rps6kb2			
Pars2	En2			
Gpr30	Gnpnat1			
Sun3				
Slc9a5	Xrcc1			
Alg6	Axl			
Ptn	Nadsyn1			
Smu1	Eef2			
Gm11961	B3galt2			
Maob	Htra3			
Coro1b	Irf1			
Rpl22	Xdh			
Itgb1	Rpl17			
Acp1	Apod			
Cdk4	C030046E11Rik			
Gtf2h1	Avpi1			
Mrps30	Il1b			
Dnajc12	Gm6981			
Gxylt2	Gabra3			
Fam13b	Mta1			
Eed	Dok1			
Mxd1	Rab27b			
Panx1	Scg5			
E130309D02Rik	Avp			
Rbm10	Cdt1			
Rrm2	Gltp			
Atp6v0d1	Gm5316			
Tbc1d7	Snx12			
A530064D06Rik	Fbxo44			
Tlr9	Cab39l			
Clec4a1	Slc36a2			
Plcb3	Sri			
Pir	Tmem50b			
	Sec11a			
Dcaf11	Alg8			
Acly	Fmo2			
Zfp934	6430548M08Rik			
Ppap2a	Igsf3			
Adra2b	Slc45a4			
Zmym6	Treml1			
Rpl26	Olfr487			
Tomm7	Ache			
Cops2	Rnf139			
Mical2	Plbd1			
Arhgef26	Zdhhc12			
Nans	Gm166			
Fam110c				
Ccl25	Pmpcb			
Ankrd61	Arhgap28			
Cox5a	Tmem33			
Plxdc1				
Eri1	Ttc14			
Igfbp2	Galnt6			
Plaur	Prrg1			
Txlnb	Nanog			
Alg3	Golph3			
Nlrp1a	Ddx20			
	Fam63a			
Ypel5				
Rusc2	Pdia4			
BC060267	Tha1			
Prpf19	Bri3			
Ssx2ip	Cetn1			
l7Rn6	Snrnp35			
	Slc7a2			
Rtn3	Fdxacb1			
Rasgrp3	Zfp580			
Meis1	Arhgap4			
Hmgcs2	Npc1l1			
Hadhb	Smarcd2			
Got2	Grap			
Itgb5	Ifit1			
Elk1	Ezh1			
Hoga1	Smarce1			
Cybb	Cdh15			
5830454E08Rik	6330512M04Rik			
	Mau2			
Xrcc6	Trib2			
Dcaf10				
Thoc1	Bai2			
Gnai1	Macc1			
Npr2	Trim36			
Gimap6	Scd3			
Fnbp1				
Dpp7	Clcn7			
0610010O12Rik	Pank1			
BC017647	Zfpm2			
Grinl1a	Cdc14b			
Tlr3				
Cd74	Snrpf			
Arhgdia	Upf3a			
Anks6	Glmn			
Rpp14	Mre11a			
Pdk3	Alx3			
Golph3	Ano6			
Rtp3	Gm5921			
Safb2				
Scand1	Upk1a			
Ddx17	Supt5h			
Pm20d1	Mtif3			
Max	Mybpc1			
Ppm1j	Slc35a3			
Sft2d2	Asph			
Fxyd6	Rhobtb1			
1700048O20Rik	Brf1			
	Atp6v1g3			
F9	Kcnd2			
Adss	Dis3l			
E2f2	Wdr44			
Abcb10	Plod1			
Ap4m1	Zfp677			
Figf	ND5			
Hnrnpa1	Acaca			
Dcaf6	Mapk14			
Zfp597				
3110043O21Rik	AW554918			
Ifit3	Clps			
Ak8	1700058G18Rik			
	Cdc14a			
Ubr7	Trim32			
	E430018J23Rik			
Zmiz1	Olfr859			
Ankrd45	Itpa			
Pom121	Nupl1			
Chst14	Cphx			
BC051019	Cog3			
	St6gal1			
Eng	Aimp1			
Zcchc5	Wac			
Ubr2	Ddx24			
Naglu	Klhl24			
Ndufb6	Gkn3			
Ccnj	Il1rapl2			
2210417A02Rik	Agfg1			
Pdx1	Abtb2			
Fdxacb1				
F3	Dlx1			
Appl1	Atp5l			
Pptc7	Alpk2			
B3galt4	2810408M09Rik			
2810001G20Rik	Dhdds			
Fgf9	Dnajb6			
Hjurp	Spg21			
Ppp1cc	Lsm11			
Ptplad1	Tmem194			
	Zfp644			
Tnfaip3	Prkcc			
Nudcd1	Lmbr1			
Efna3	Sepw1			
Naf1	St3gal4			
Frs3	Ei24			
Mrps31	Supt3h			
Tubgcp4	Rpa2			
Apba2	Arhgef10			
Brp44	Etohd2			
	Bglap-rs1			
Bmp8a	Rpl29			
Abca6	Egflam			
Ikzf5	Pick1			
Brpf1	H2-Ke2			
Irf5	Derl2			
Btbd17				
Ash1l				
Cc2d2a	Dkk2			
Nbeal1	Dhrs2			
Cbll1	Wasl			
Pnma1	Bbs1			
Sp110	Kctd8			
Rap2b	Ube2q2			
Cnot6	Myst2			
Nkiras2	Atp13a3			
St3gal2	Vps28			
Timm44	Gxylt2			
Arhgap12	Mxra8			
Snx12	Slc25a36			
Gnai2	Rnf181			
Tcp1	Tm9sf3			
R3hcc1	Mfn2			
Gm5590	Trim63			
Pkn1	Nsmce2			
Prrc2b	Ankrd27			
Cep135	Npepl1			
Rnf217				
Med29	Adpgk			
Zfp865	Cacng6			
Mfsd2a	Rfc3			
Golga5	Klhl8			
Bace1	Apobec1			
Gstt1	Cdc27			
Rab35	Utrn			
Cacnb3	Sdc1			
Dhrs1	Vps33b			
	Bbs9			
Meg3	Noc3l			
Lap3	1500001M20Rik			
Atp6v0a2	Fli1			
Siglec5	Tinagl1			
Nol7	Ppara			
Anxa9	Fam83d			
Farsb	Ddx21			
Prkaca	Dcaf12l2			
				
Fgf18	Ciao1			
Uqcr10	D6Wsu116e			
Tcfap2b	Junb			
Rdbp	Cftr			
Gap43	Frmd5			
Fzd4				
Fam49a	Zfp629			
Srcin1	Opalin			
Kpna6	Pik3r4			
Rit2	Cpa6			
Gna14	Gm6531			
Prpf31	Snrk			
Spdef	Lime1			
Mtdh	Cntn6			
Hps3	Dcaf10			
Rab30	Kcnn3			
Ncbp1	Eif3k			
Fasn				
Alas1	4932438H23Rik			
	Fbxo45			
Hook2	Pdgfc			
	Vegfc			
Srpk2				
Dcaf5				
Slc39a13	Rnf122			
2400001E08Rik	Crtc2			
Fezf2	Omd			
Neu4	Phyh			
Eif2ak3	Ehd4			
Cyp4f13	Ppp2r1a			
Pigh	Ppfibp1			
Dap3	Vps54			
Tecr	Mmgt2			
Impa1	Tlr9			
Spink14	Gm13152			
Dhtkd1	Cul1			
Usp45	Urgcp			
Morf4l2	Ndufb4			
	Hdac4			
Sgpp1	Cx3cr1			
Vars	Bfsp1			
Prnp	Gmeb1			
Trak1	Col18a1			
Rreb1	Pars2			
Pgcp	Abcb6			
Reep2	Copg2			
Rnpepl1	Atp6v0c			
Sv2a	Mdc1			
Slc6a7	Anxa5			
Mdh2	Krtap5-1			
Ubn2	Tra2a			
Dclre1c	Rrn3			
LOC100504710	Ahr			
Pih1d1	Slx4			
Stap2	Usp2			
Mtr				
Rasal1	Amph			
Sit1	Barx2			
Krt18	Slc11a1			
Ift122	Etaa1			
Eprs	Sys1			
Ankrd16	Ccnk			
Sbds	Rbm12			
Kcnj16	Pcca			
Snx30	1110007C09Rik			
Srrm4	Manba			
Slc6a11	Chn2			
Aldh1a3	Hiat1			
Pja1	Polr2k			
Ube4b	Ly6k			
Perp	Lat			
Alg1	Zfp62			
Snx24	Mrpl22			
Idua	Copb1			
Abca7	Adam12			
Cbln1	Rabepk			
Pard6g	Ccdc71			
Slc6a15	2400003C14Rik			
	Cdan1			
	Cpa3			
Evx1	1700016M24Rik			
Rhot2	Afmid			
Arpc5l	Alg3			
Acot11	Syde1			
Tacr2	Ttc25			
C330021F23Rik				
Cadm3	3110082D06Rik			
Cript	Bzw2			
Ppa2	Uqcrfs1			
	Fermt3			
Ado	4930583H14Rik			
Dpp8	Dync1li2			
Adora2b	Jam2			
Gcsh	Eif3j			
Glrx	Arfip2			
Scaf8	Cutc			
Pdk4				
Smad2	Kdelc1			
Zfp451	Gm13251			
Fggy				
Ppp2r2d	Btbd19			
Tmem132b	Eef1e1			
Ppp2r4	Gm4831			
Adh5	Skiv2l2			
Gtpbp4	Ccdc111			
Cdc42	Chrm4			
Gm7935	Chd2			
Cenph	Atp13a1			
Ppp4r1l-ps	Cltc			
Prss23	Zmynd15			
Mrpl24	Zfp128			
Lrrc49	Hspa9			
Acat3	Ccdc21			
Lcorl	Cntn2			
Dapl1	Arhgef3			
BC048403	Fign			
Ndufs3	Phf12			
2310004I24Rik				
Phrf1	Adcy1			
Bnip3l	Asxl3			
Vrk1	Myh4			
Lrfn4	Akap10			
Miox	Wipi1			
Src	Ubash3b			
Kcnj10	Tmem87a			
Grrp1	Klhl7			
Mkrn1	Cdh23			
	Cpb2			
Cul4b	St3gal6			
Hmbox1	Tmem68			
Slc38a2	Zfp953			
Ilkap	Cort			
Cdhr2	Elf1			
Tbc1d4				
Rbl2	Id2			
Ankfy1				
BC005624	Rasl12			
Stambpl1	Cspg5			
Anxa5	Map2k1			
Wasl	Clcnkb			
Abcb9				
Tyk2	Mtr			
Taok2				
Ube2i	Fcgrt			
Auh	Ticam1			
Laptm4a	Phkg2			
Ddx10	Nmnat2			
Vps13d	Pogz			
	Clec4a4			
Pex11a				
Ltn1	Hnrnpul2			
Tax1bp1	B3galt6			
Fam63a	Cnga2			
Cyp26b1	Fn3krp			
Ube2ql1	Fgf1			
Med26	Mettl11a			
Ndufs6	Ckmt1			
Prmt7	Klhl35			
Aicda	S100pbp			
Tmem161a	Acly			
Tab1	Ppp1r14a			
